id,balance,duration,housing,loan,campaign,y,default
8547,0.076698201,0.007116714,yes,yes,32,no,yes
8548,0.107103299,0.009353396,yes,no,6,no,yes
8549,0.072077061,0.018096787,yes,yes,1,no,yes
8550,0.073311786,0.02643351,yes,no,1,no,yes
8551,0.075009533,0.007116714,yes,no,1,no,yes
8552,0.071959036,0.053477023,yes,no,1,no,yes
8553,0.074646378,0.029076861,yes,no,1,no,yes
8554,0.076716358,0.021960146,yes,no,12,no,yes
8555,0.324587366,0.033346889,yes,no,7,no,yes
8556,0.105260291,0.049816999,yes,no,1,no,yes
8557,0.068835909,0.008743392,yes,no,5,no,yes
8558,0.073929149,0.031313542,yes,no,4,no,yes
8559,0.076661885,0.156161041,yes,no,1,yes,yes
8560,0.081146841,0.066490443,yes,no,2,no,yes
8561,0.087347702,0.043716958,yes,no,3,no,yes
8562,0.077143065,0.040666938,yes,no,1,no,yes
8563,0.068372887,0.0650671,yes,no,1,no,yes
8564,0.074328618,0.162871086,yes,no,1,yes,yes
8565,0.07280337,0.006303375,no,no,5,no,no
8566,0.075145716,0.023180155,no,no,3,no,no
8567,0.073030342,0.047986987,yes,no,7,no,yes
8568,0.074691773,0.040870272,yes,no,2,no,yes
8569,0.071895484,0.0750305,yes,no,2,no,yes
8570,0.072476531,0.09800732,yes,no,2,yes,yes
8571,0.05808654,0.034770232,yes,yes,5,no,yes
8572,0.073947306,0.499389996,yes,no,2,yes,yes
8573,0.07280337,0.066897113,yes,no,3,no,yes
8574,0.153950212,0.019113461,yes,no,18,no,yes
8575,0.144027019,0.011996747,yes,no,1,no,yes
8576,0.079748697,0.02257015,yes,no,7,no,yes
8577,0.084832858,0.014640098,no,no,3,no,no
8578,0.086203766,0.040463603,yes,yes,4,no,yes
8579,0.076425835,0.055103701,yes,yes,2,no,yes
8580,0.072585477,0.119764132,yes,yes,6,no,yes
8581,0.074128883,0.040463603,yes,yes,1,no,yes
8582,0.07280337,0.02297682,yes,no,3,no,yes
8583,0.07280337,0.036396909,yes,no,2,no,yes
8584,0.073348102,0.043716958,yes,no,10,no,yes
8585,0.077878452,0.049206995,yes,yes,6,no,yes
8586,0.07908594,0.026230175,yes,no,1,no,yes
8587,0.07280337,0.010166734,yes,yes,3,no,yes
8588,0.235233236,0.048596991,yes,no,1,no,yes
8589,0.076970566,0.036193575,yes,yes,1,no,yes
8590,0.074219672,0.01647011,yes,no,6,no,yes
8591,0.074346776,0.066490443,yes,no,1,no,yes
8592,0.127367312,0.122814152,yes,no,1,no,yes
8593,0.070025239,0.027856852,no,no,2,no,no
8594,0.076988724,0.014640098,yes,no,1,no,yes
8595,0.08259038,0.040463603,no,no,3,no,no
8596,0.081083289,0.075640504,yes,no,1,no,yes
8597,0.080928949,0.033956893,yes,no,1,no,yes
8598,0.072994026,0.160227735,yes,no,2,no,yes
8599,0.107702504,0.026840179,yes,no,2,no,yes
8600,0.07280337,0.010370069,yes,no,9,no,yes
8601,0.072748897,0.032736885,yes,no,1,no,yes
8602,0.082481434,0.005083367,yes,no,1,no,yes
8603,0.079957511,0.194997967,yes,no,6,no,yes
8604,0.07280337,0.006100041,no,no,1,no,no
8605,0.070769706,0.038430256,yes,yes,1,no,yes
8606,0.070924046,0.056323709,yes,no,1,no,yes
8607,0.07280337,0.043716958,yes,no,3,no,yes
8608,0.114838487,0.027043514,yes,no,3,no,yes
8609,0.081065132,0.037210248,yes,no,2,no,yes
8610,0.089553865,0.027246848,yes,no,3,no,yes
8611,0.092731466,0.042903619,yes,no,5,no,yes
8612,0.079203966,0.016266775,yes,no,4,no,yes
8613,0.078804496,0.044733632,yes,no,3,no,yes
8614,0.093103699,0.100650671,yes,no,2,no,yes
8615,0.075481633,0.030093534,yes,no,13,no,yes
8616,0.072639951,0.031923546,no,no,2,no,no
8617,0.087538358,0.070760472,yes,no,2,no,yes
8618,0.075036769,0.01647011,no,no,5,no,no
8619,0.07009787,0.113664091,yes,no,7,no,yes
8620,0.101229278,0.089670598,yes,no,3,no,yes
8621,0.076770831,0.002846686,yes,no,21,no,yes
8622,0.081700652,0.134607564,no,no,5,no,no
8623,0.078032793,0.046766978,yes,yes,3,no,yes
8624,0.084188259,0.017690118,no,no,3,no,no
8625,0.075490712,0.065677105,yes,yes,2,no,yes
8626,0.095246309,0.035786905,yes,no,2,no,yes
8627,0.078958836,0.023790159,yes,no,4,no,yes
8628,0.08998965,0.255998373,yes,no,6,yes,yes
8629,0.07280337,0.077267182,yes,yes,4,no,yes
8630,0.067837234,0.043513623,yes,no,2,no,yes
8631,0.079757776,0.071167141,yes,no,3,no,yes
8632,0.079258439,0.027653518,yes,no,4,no,yes
8633,0.077742269,0.011386743,yes,yes,5,no,yes
8634,0.321191873,0.014436763,yes,no,2,no,yes
8635,0.081664336,0.027856852,yes,no,3,no,yes
8636,0.070942204,0.10105734,yes,no,2,no,yes
8637,0.074564669,0.01647011,yes,yes,2,no,yes
8638,0.075127558,0.056120374,yes,no,2,no,yes
8639,0.07343889,0.013826759,yes,no,2,no,yes
8640,0.075545185,0.050427003,no,no,9,no,no
8641,0.08203657,0.002236682,yes,no,18,no,yes
8642,0.105832259,0.063643758,yes,yes,7,no,yes
8643,0.071250885,0.080723871,yes,no,2,no,yes
8644,0.093239882,0.011793412,yes,no,9,no,yes
8645,0.07280337,0.033346889,yes,no,2,no,yes
8646,0.072013509,0.277145181,yes,no,7,yes,yes
8647,0.077778585,0.060187068,yes,no,2,no,yes
8648,0.087166125,0.165921106,yes,no,2,no,yes
8649,0.075381766,0.20943473,yes,yes,6,no,yes
8650,0.072894159,0.054087027,yes,no,10,no,yes
8651,0.076725437,0.036600244,yes,yes,3,no,yes
8652,0.070942204,0.011386743,yes,no,12,no,yes
8653,0.09818786,0.029076861,yes,no,8,no,yes
8654,0.099658635,0.046563644,yes,no,2,no,yes
8655,0.074664536,0.069540464,yes,no,2,no,yes
8656,0.123744848,0.069133794,yes,no,2,no,yes
8657,0.085014435,0.011996747,yes,no,2,no,yes
8658,0.07567229,0.014640098,yes,no,8,no,yes
8659,0.07280337,0.121797479,yes,yes,3,no,yes
8660,0.092785939,0.07198048,yes,no,3,no,yes
8661,0.073620467,0.015656771,yes,no,8,no,yes
8662,0.078568446,0.031923546,yes,no,2,no,yes
8663,0.073257313,0.022163481,yes,no,4,no,yes
8664,0.073220998,0.038023587,no,no,2,no,no
8665,0.082281699,0.048596991,yes,no,8,no,yes
8666,0.079612514,0.050020333,yes,no,5,no,yes
8667,0.10988143,0.023993493,yes,no,7,no,yes
8668,0.074137962,0.051647011,yes,no,21,no,yes
8669,0.07550887,0.057137048,yes,no,7,no,yes
8670,0.091714633,0.019113461,yes,no,2,no,yes
8671,0.074464801,0.041276942,yes,no,9,no,yes
8672,0.075127558,0.028466856,yes,no,6,no,yes
8673,0.070914967,0.030093534,yes,no,2,no,yes
8674,0.081900387,0.118544124,yes,no,1,no,yes
8675,0.07487335,0.066693778,yes,no,9,no,yes
8676,0.067592105,0.034973566,yes,no,2,no,yes
8677,0.075318214,0.017690118,yes,no,6,no,yes
8678,0.085786138,0.135420903,yes,no,5,no,yes
8679,0.108492365,0.014843432,yes,no,4,no,yes
8680,0.073193761,0.014233428,yes,no,6,no,yes
8681,0.072830607,0.013826759,no,no,6,no,no
8682,0.073992701,0.054290362,no,no,3,no,no
8683,0.094583553,0.039243595,yes,no,2,no,yes
8684,0.074682694,0.017893453,yes,no,4,no,yes
8685,0.129909393,0.003863359,yes,no,20,no,yes
8686,0.078740944,0.122814152,no,no,14,no,no
8687,0.069090117,0.05896706,no,no,3,no,no
8688,0.076316888,0.013623424,yes,yes,5,no,yes
8689,0.096544586,0.017893453,yes,no,6,no,yes
8690,0.100430338,0.02297682,yes,no,4,no,yes
8691,0.073348102,0.111834079,yes,no,1,no,yes
8692,0.07550887,0.010573404,yes,no,1,no,yes
8693,0.072830607,0.040056934,yes,yes,3,no,yes
8694,0.069090117,0.047783652,yes,no,3,no,yes
8695,0.074837034,0.024400163,no,no,11,no,no
8696,0.101011385,0.308255388,yes,no,2,no,yes
8697,0.089163474,0.005693371,yes,no,19,no,yes
8698,0.075554264,0.017690118,yes,no,7,no,yes
8699,0.075717684,0.005083367,yes,no,16,no,yes
8700,0.174686325,0.030703538,yes,no,7,no,yes
8701,0.115809925,0.04595364,yes,no,1,no,yes
8702,0.068218546,0.02297682,yes,no,11,no,yes
8703,0.090579776,0.039853599,yes,no,1,no,yes
8704,0.069761952,0.055307035,yes,no,1,no,yes
8705,0.151126686,0.057137048,yes,no,1,no,yes
8706,0.129827683,0.271655144,yes,no,4,yes,yes
8707,0.076770831,0.035176901,yes,yes,14,no,yes
8708,0.08171881,0.149450996,no,no,17,no,no
8709,0.083044323,0.092923953,yes,no,1,no,yes
8710,0.140922049,0.005083367,yes,no,1,no,yes
8711,0.068618016,0.02948353,yes,yes,8,no,yes
8712,0.080928949,0.126474176,yes,yes,1,no,yes
8713,0.062489786,0.018096787,yes,yes,1,no,yes
8714,0.076434914,0.020130134,yes,no,6,no,yes
8715,0.081909466,0.014436763,yes,no,1,no,yes
8716,0.090398199,0.082757218,yes,no,1,no,yes
8717,0.068018811,0.050833672,yes,yes,1,no,yes
8718,0.078650155,0.128710858,yes,no,1,yes,yes
8719,0.083380241,0.093940626,yes,no,2,no,yes
8720,0.071968115,0.005693371,yes,no,4,no,yes
8721,0.07590834,0.231394876,yes,no,1,no,yes
8722,0.087429412,0.021756812,yes,no,2,no,yes
8723,0.07280337,0.049206995,yes,no,5,no,yes
8724,0.170737022,0.027450183,yes,no,2,no,yes
8725,0.075599659,0.01952013,yes,no,3,no,yes
8726,0.073157446,0.013420089,yes,no,4,no,yes
8727,0.075145716,0.026636844,yes,no,2,no,yes
8728,0.075853867,0.009353396,yes,no,2,no,yes
8729,0.076925172,0.054290362,yes,no,2,no,yes
8730,0.069653006,0.043310289,yes,yes,3,no,yes
8731,0.069271694,0.252541684,yes,yes,1,yes,yes
8732,0.074255988,0.022163481,yes,no,3,no,yes
8733,0.076153469,0.015250102,yes,no,3,no,yes
8734,0.077606086,0.026230175,yes,no,4,no,yes
8735,0.081192236,0.018096787,yes,no,3,no,yes
8736,0.090979246,0.020943473,no,no,4,no,no
8737,0.074755325,0.014436763,yes,no,5,no,yes
8738,0.076117154,0.082553884,yes,no,2,no,yes
8739,0.075926498,0.013420089,yes,yes,2,no,yes
8740,0.074038095,0.007726718,yes,no,2,no,yes
8741,0.072603635,0.033753558,yes,no,2,no,yes
8742,0.07280337,0.013623424,yes,no,2,no,yes
8743,0.076888857,0.024603497,yes,no,4,no,yes
8744,0.0762261,0.106547377,yes,no,15,yes,yes
8745,0.073493363,0.23200488,yes,no,4,yes,yes
8746,0.07988488,0.025416836,yes,no,5,no,yes
8747,0.082472355,0.063643758,yes,yes,1,no,yes
8748,0.145270822,0.003660024,yes,no,1,no,yes
8749,0.081364734,0.072183815,yes,no,1,no,yes
8750,0.07280337,0.048190321,yes,no,1,no,yes
8751,0.075381766,0.053883693,no,yes,2,no,no
8752,0.0859314,0.017080114,yes,no,7,no,yes
8753,0.112832059,0.060797072,yes,no,1,no,yes
8754,0.067673815,0.022163481,yes,no,1,no,yes
8755,0.070342999,0.11752745,yes,no,1,yes,yes
8756,0.087910591,0.028873526,yes,no,2,no,yes
8757,0.061890582,0.152297682,yes,no,2,no,yes
8758,0.067129083,0.020740138,yes,no,1,no,yes
8759,0.087020863,0.047376983,yes,no,1,no,yes
8760,0.125814828,0.200081334,yes,no,2,yes,yes
8761,0.070887731,0.003253355,yes,no,8,no,yes
8762,0.069998003,0.043716958,yes,yes,1,no,yes
8763,0.11871516,0.039243595,yes,no,10,no,yes
8764,0.072839686,0.030093534,no,no,11,no,no
8765,0.109236831,0.07848719,yes,no,1,no,yes
8766,0.079231202,0.03944693,yes,no,1,no,yes
8767,0.074047174,0.018503457,yes,no,4,no,yes
8768,0.072694424,0.0199268,yes,no,1,no,yes
8769,0.085386669,0.039243595,yes,yes,2,no,yes
8770,0.110426162,0.026840179,yes,no,1,no,yes
8771,0.070215895,0.056730378,yes,yes,1,no,yes
8772,0.10558713,0.070557137,yes,no,3,no,yes
8773,0.091133586,0.21248475,yes,no,1,no,yes
8774,0.074119805,0.308865392,yes,no,1,no,yes
8775,0.077851216,0.073403823,yes,yes,1,no,yes
8776,0.07280337,0.041480277,yes,no,1,no,yes
8777,0.072267717,0.016876779,yes,yes,1,no,yes
8778,0.070297605,0.021350142,yes,no,1,no,yes
8779,0.07813266,0.015656771,yes,no,8,no,yes
8780,0.079821328,0.005896706,yes,yes,1,no,yes
8781,0.12905598,0.072183815,yes,no,1,no,yes
8782,0.075490712,0.031110207,yes,no,1,no,yes
8783,0.077133986,0.017690118,yes,no,1,no,yes
8784,0.091033719,0.036193575,no,no,6,no,no
8785,0.078686471,0.035380236,yes,yes,1,no,yes
8786,0.075799394,0.123017487,yes,no,1,no,yes
8787,0.077270169,0.129727532,yes,no,1,yes,yes
8788,0.073811123,0.018096787,yes,no,1,no,yes
8789,0.071232727,0.024603497,yes,no,2,no,yes
8790,0.071604961,0.043920293,yes,no,1,no,yes
8791,0.081573548,0.016876779,yes,no,2,no,yes
8792,0.075182031,0.014030094,yes,no,3,no,yes
8793,0.076008207,0.037413583,yes,no,1,no,yes
8794,0.077124907,0.032736885,yes,no,1,no,yes
8795,0.077279248,0.061203741,yes,no,1,no,yes
8796,0.073493363,0.047986987,yes,no,1,no,yes
8797,0.070606286,0.056120374,no,no,1,no,no
8798,0.072467452,0.037006913,yes,no,1,no,yes
8799,0.076026365,0.017690118,yes,no,3,no,yes
8800,0.068935776,0.028263522,no,no,2,no,no
8801,0.078050951,0.009760065,yes,yes,1,no,yes
8802,0.07280337,0.076657178,yes,no,1,no,yes
8803,0.076661885,0.072590484,yes,no,4,no,yes
8804,0.094456449,0.024196828,yes,no,2,no,yes
8805,0.072821528,0.053680358,no,no,2,no,no
8806,0.077424509,0.024603497,yes,yes,2,no,yes
8807,0.111669965,0.047783652,yes,no,2,no,yes
8808,0.077043197,0.018300122,yes,yes,2,no,yes
8809,0.078078187,0.090280602,yes,yes,3,no,yes
8810,0.09755234,0.057543717,yes,no,1,no,yes
8811,0.073702177,0.155957706,yes,no,2,yes,yes
8812,0.082817352,0.025010167,no,no,1,no,no
8813,0.077878452,0.047986987,yes,no,1,no,yes
8814,0.106903564,0.017283449,yes,no,3,no,yes
8815,0.081037895,0.021146808,yes,no,2,no,yes
8816,0.069761952,0.065880439,yes,yes,1,no,yes
8817,0.066330144,0.106750712,yes,no,2,yes,yes
8818,0.081582627,0.106750712,yes,no,1,no,yes
8819,0.074537432,0.048393656,yes,no,1,no,yes
8820,0.070025239,0.044123627,yes,no,2,no,yes
8821,0.073093894,0.11447743,yes,no,1,yes,yes
8822,0.072730739,0.08804392,yes,yes,2,no,yes
8823,0.073865597,0.010573404,yes,no,1,no,yes
8824,0.076316888,0.047783652,yes,no,1,no,yes
8825,0.067782761,0.030296869,yes,no,8,no,yes
8826,0.087638226,0.081740545,yes,no,2,no,yes
8827,0.072394821,0.072590484,yes,no,2,no,yes
8828,0.191300637,0.028466856,no,no,1,no,no
8829,0.121647631,0.0199268,yes,no,4,no,yes
8830,0.069707479,0.034770232,no,no,3,no,no
8831,0.07360231,0.044530297,no,no,1,no,no
8832,0.07773319,0.294631964,yes,yes,6,yes,yes
8833,0.075100321,0.052257015,yes,no,3,no,yes
8834,0.07646215,0.187067914,yes,no,1,yes,yes
8835,0.083180506,0.01606344,yes,no,1,no,yes
8836,0.07280337,0.020943473,yes,no,2,no,yes
8837,0.074419407,0.169377796,yes,no,2,no,yes
8838,0.07280337,0.019723465,yes,no,1,no,yes
8839,0.076734516,0.009150061,no,no,1,no,no
8840,0.07280337,0.041683611,yes,no,6,no,yes
8841,0.070560892,0.069947133,yes,yes,2,no,yes
8842,0.070751548,0.055307035,yes,no,1,no,yes
8843,0.075281899,0.041480277,yes,no,1,no,yes
8844,0.080801845,0.031720211,yes,no,3,no,yes
8845,0.073193761,0.043310289,yes,no,1,no,yes
8846,0.078305159,0.032330216,yes,no,1,no,yes
8847,0.07280337,0.031110207,no,no,6,no,no
8848,0.078568446,0.005896706,yes,no,2,no,yes
8849,0.093957111,0.00305002,yes,no,1,no,yes
8850,0.075481633,0.007726718,yes,no,1,no,yes
8851,0.071523251,0.132980887,yes,no,2,no,yes
8852,0.062970966,0.028263522,yes,no,2,no,yes
8853,0.075527028,0.01647011,yes,no,1,no,yes
8854,0.227470811,0.121390809,yes,no,7,no,yes
8855,0.081973018,0.035380236,yes,no,2,no,yes
8856,0.087474806,0.028873526,yes,yes,11,no,yes
8857,0.114511648,0.079910533,yes,no,11,no,yes
8858,0.120721588,0.155144368,yes,no,4,no,yes
8859,0.076026365,0.012403416,yes,yes,6,no,yes
8860,0.089217947,0.020130134,yes,no,4,no,yes
8861,0.095627622,0.017283449,yes,no,5,no,yes
8862,0.074800719,0.038023587,yes,no,2,no,yes
8863,0.073030342,0.038226922,yes,no,2,no,yes
8864,0.070052476,0.060593737,yes,yes,3,no,yes
8865,0.07280337,0.02297682,yes,no,2,no,yes
8866,0.083988524,0.040870272,yes,no,2,no,yes
8867,0.073965464,0.053680358,yes,yes,2,no,yes
8868,0.072058904,0.004676698,yes,no,2,no,yes
8869,0.078986073,0.036600244,yes,no,2,no,yes
8870,0.071468778,0.019316795,no,no,2,no,no
8871,0.077833058,0.014030094,yes,no,1,no,yes
8872,0.076089917,0.017080114,yes,no,2,no,yes
8873,0.077433588,0.065880439,yes,no,1,no,yes
8874,0.076489387,0.045140301,yes,no,1,no,yes
8875,0.077506219,0.123627491,yes,no,2,no,yes
8876,0.074991375,0.029280195,yes,yes,1,no,yes
8877,0.070742469,0.060593737,yes,no,2,no,yes
8878,0.078060029,0.248881659,no,no,7,no,no
8879,0.074056253,0.035176901,yes,no,10,no,yes
8880,0.073983622,0.027246848,no,no,2,no,no
8881,0.076353204,0.049816999,yes,no,1,no,yes
8882,0.074628221,0.024603497,yes,no,3,no,yes
8883,0.076189784,0.0099634,yes,no,1,no,yes
8884,0.076607412,0.240138268,yes,no,2,yes,yes
8885,0.078750023,0.123220821,yes,no,2,no,yes
8886,0.071305358,0.037413583,yes,yes,2,no,yes
8887,0.07686162,0.021553477,yes,yes,1,no,yes
8888,0.068363808,0.050630338,yes,no,2,no,yes
8889,0.076770831,0.184627898,yes,no,1,yes,yes
8890,0.075490712,0.018706791,yes,no,2,no,yes
8891,0.068200389,0.082147214,yes,yes,2,no,yes
8892,0.085096145,0.042090281,yes,no,4,no,yes
8893,0.081428286,0.027450183,yes,no,3,no,yes
8894,0.077960162,0.007523383,yes,no,1,no,yes
8895,0.074255988,0.028670191,yes,no,6,no,yes
8896,0.075581501,0.023790159,yes,no,1,no,yes
8897,0.082817352,0.002846686,yes,no,11,no,yes
8898,0.072857843,0.035380236,yes,no,9,no,yes
8899,0.074274145,0.012200081,yes,no,4,no,yes
8900,0.09905943,0.047783652,yes,no,5,no,yes
8901,0.069353404,0.057950386,yes,no,4,no,yes
8902,0.080792766,0.022773485,yes,yes,1,no,yes
8903,0.116263868,0.020130134,yes,no,2,no,yes
8904,0.109990376,0.042293615,yes,no,4,no,yes
8905,0.075054927,0.026840179,yes,no,2,no,yes
8906,0.075635974,0.030703538,yes,no,2,no,yes
8907,0.075281899,0.033143554,yes,no,1,no,yes
8908,0.075626895,0.027450183,yes,no,1,no,yes
8909,0.071241806,0.036396909,yes,yes,1,no,yes
8910,0.103144917,0.066897113,yes,no,4,no,yes
8911,0.073829281,0.025620171,yes,no,1,no,yes
8912,0.071922721,0.025620171,yes,no,2,no,yes
8913,0.076925172,0.024196828,yes,no,1,no,yes
8914,0.082953534,0.04249695,yes,no,2,no,yes
8915,0.103880304,0.03904026,yes,yes,6,no,yes
8916,0.07924936,0.069337129,yes,yes,2,no,yes
8917,0.074855192,0.00345669,yes,no,13,no,yes
8918,0.074646378,0.033956893,no,no,1,no,no
8919,0.079312912,0.030906873,yes,no,6,no,yes
8920,0.074056253,0.017080114,yes,no,3,no,yes
8921,0.074773482,0.069337129,yes,no,4,no,yes
8922,0.081283024,0.049613664,yes,no,2,no,yes
8923,0.097053002,0.086010573,yes,yes,2,no,yes
8924,0.0773428,0.02257015,yes,no,3,no,yes
8925,0.073184682,0.034566897,yes,no,3,no,yes
8926,0.074619142,0.017690118,yes,no,2,no,yes
8927,0.085967716,0.046156974,yes,no,2,no,yes
8928,0.082009333,0.006913379,yes,no,2,no,yes
8929,0.079476331,0.02643351,yes,no,3,no,yes
8930,0.076035444,0.034363562,yes,no,2,no,yes
8931,0.099649556,0.079707198,yes,no,2,no,yes
8932,0.075073085,0.009353396,yes,no,16,no,yes
8933,0.075218347,0.007930053,yes,no,2,no,yes
8934,0.087120731,0.057340382,yes,no,15,no,yes
8935,0.07280337,0.022773485,yes,no,4,no,yes
8936,0.073130209,0.007320049,yes,no,4,no,yes
8937,0.073420732,0.014030094,yes,no,4,no,yes
8938,0.07280337,0.060797072,yes,no,2,no,yes
8939,0.082327093,0.016266775,no,yes,6,no,no
8940,0.077823979,0.148230988,yes,no,2,no,yes
8941,0.07280337,0.079097194,yes,no,5,no,yes
8942,0.089054528,0.046563644,yes,no,6,no,yes
8943,0.073747571,0.126880846,yes,no,2,no,yes
8944,0.073956385,0.033550224,yes,yes,2,no,yes
8945,0.090171227,0.043920293,yes,no,2,no,yes
8946,0.081273945,0.024806832,yes,no,1,no,yes
8947,0.074628221,0.034973566,yes,no,2,no,yes
8948,0.079694224,0.01606344,yes,no,10,no,yes
8949,0.075018612,0.142740952,yes,no,2,no,yes
8950,0.073593231,0.013216755,no,no,10,no,no
8951,0.071287201,0.073403823,yes,no,1,no,yes
8952,0.078477657,0.028466856,yes,no,2,no,yes
8953,0.071359831,0.077673851,yes,no,3,no,yes
8954,0.075980971,0.02602684,yes,no,1,no,yes
8955,0.075118479,0.035583571,no,no,1,no,no
8956,0.072131535,0.029890199,yes,no,1,no,yes
8957,0.081373813,0.059373729,yes,yes,1,no,yes
8958,0.079203966,0.047783652,yes,no,1,no,yes
8959,0.079340149,0.031720211,yes,no,1,no,yes
8960,0.081346576,0.115900773,yes,no,11,no,yes
8961,0.07280337,0.081130541,yes,yes,3,no,yes
8962,0.077624244,0.045140301,no,no,1,no,no
8963,0.140477185,0.049410329,no,no,1,no,no
8964,0.073366259,0.049410329,no,yes,1,no,no
8965,0.07280337,0.007726718,no,no,1,no,no
8966,0.074455722,0.077063847,no,yes,1,no,no
8967,0.07280337,0.062423749,no,no,1,no,no
8968,0.072848764,0.036193575,no,no,1,no,no
8969,0.074029016,0.062627084,no,no,1,no,no
8970,0.07280337,0.005490037,no,no,1,no,no
8971,0.076035444,0.016266775,no,no,1,no,no
8972,0.075654132,0.015250102,yes,yes,1,no,yes
8973,0.076389519,0.034160228,no,no,1,no,no
8974,0.08760191,0.03253355,no,no,1,no,no
8975,0.06834565,0.036396909,no,yes,1,no,no
8976,0.079203966,0.102480683,no,no,1,yes,no
8977,0.075926498,0.005083367,no,no,1,no,no
8978,0.074600984,0.0099634,no,yes,1,no,no
8979,0.155611643,0.029890199,no,no,1,no,no
8980,0.072903238,0.016876779,yes,yes,3,no,yes
8981,0.090452672,0.157177715,no,no,1,no,no
8982,0.080384217,0.027450183,yes,no,1,no,yes
8983,0.080810924,0.034363562,no,no,1,no,no
8984,0.070533655,0.021146808,no,no,1,no,no
8985,0.084061155,0.081333876,yes,no,2,no,yes
8986,0.090080439,0.168157788,no,no,1,no,no
8987,0.073883754,0.022773485,no,no,2,no,no
8988,0.07280337,0.025213501,no,no,1,no,no
8989,0.07280337,0.011386743,no,no,1,no,no
8990,0.07280337,0.025213501,no,yes,1,no,no
8991,0.085196013,0.04554697,yes,no,1,no,yes
8992,0.072776133,0.034973566,no,yes,1,no,no
8993,0.087093494,0.129320862,no,no,1,no,no
8994,0.074192435,0.008133388,yes,no,1,no,yes
8995,0.080502242,0.012810085,no,no,1,no,no
8996,0.073311786,0.080520537,no,no,1,no,no
8997,0.075753999,0.099023993,yes,yes,1,no,yes
8998,0.070787863,0.044936966,yes,no,1,no,yes
8999,0.075172952,0.045140301,no,yes,1,no,no
9000,0.07280337,0.015860106,no,no,1,no,no
9001,0.077233853,0.018706791,no,no,1,no,no
9002,0.108574074,0.009760065,no,no,2,no,no
9003,0.161994081,0.014030094,no,no,1,no,no
9004,0.075136637,0.067710451,yes,no,2,no,yes
9005,0.0669929,0.015860106,yes,yes,6,no,yes
9006,0.07280337,0.026636844,no,no,1,no,no
9007,0.080820003,0.034566897,yes,no,1,no,yes
9008,0.147713035,0.080723871,no,no,1,no,no
9009,0.090143991,0.008336722,yes,no,1,no,yes
9010,0.087774409,0.018910126,no,no,1,no,no
9011,0.088891108,0.042293615,no,no,1,yes,no
9012,0.078159897,0.027043514,no,yes,1,no,no
9013,0.07280337,0.027043514,no,no,1,no,no
